type	delta time	mode	trial	lickPos	result
entrance	23.87427	0x11	0	0	
entrance	23.89427	0x11	0	0	
entrance	23.91427	0x11	0	0	
entrance	23.93427	0x11	0	0	
entrance	23.95427	0x11	0	0	
entrance	23.97427	0x11	0	0	
entrance	23.99427	0x11	0	0	
entrance	24.01427	0x11	0	0	
entrance	24.03427	0x11	0	0	
entrance	24.05427	0x11	0	0	
entrance	24.07427	0x11	0	0	
entrance	24.09426	0x11	0	0	
entrance	24.11427	0x11	0	0	
entrance	24.13427	0x11	0	0	
entrance	24.15427	0x11	0	0	
entrance	24.17426	0x11	0	0	
entrance	24.19427	0x11	0	0	
entrance	24.21427	0x11	0	0	
entrance	24.23427	0x11	0	0	
entrance	24.25426	0x11	0	0	
entrance	24.27427	0x11	0	0	
entrance	24.29427	0x11	0	0	
entrance	24.31427	0x11	0	0	
entrance	24.33426	0x11	0	0	
entrance	24.35427	0x11	0	0	
entrance	24.37427	0x11	0	0	
entrance	24.39427	0x11	0	0	
entrance	24.41427	0x11	0	0	
entrance	24.43427	0x11	0	0	
entrance	24.45427	0x11	0	0	
entrance	24.47427	0x11	0	0	
entrance	24.49427	0x11	0	0	
entrance	24.51427	0x11	0	0	
entrance	24.53427	0x11	0	0	
entrance	24.55427	0x11	0	0	
entrance	24.57427	0x11	0	0	
entrance	24.59426	0x11	0	0	
entrance	24.61427	0x11	0	0	
entrance	24.63427	0x11	0	0	
entrance	24.65427	0x11	0	0	
entrance	24.67426	0x11	0	0	
entrance	24.69427	0x11	0	0	
entrance	24.71427	0x11	0	0	
entrance	24.73427	0x11	0	0	
entrance	24.75426	0x11	0	0	
entrance	24.77427	0x11	0	0	
entrance	24.79427	0x11	0	0	
entrance	24.81427	0x11	0	0	
entrance	24.83426	0x11	0	0	
entrance	24.85427	0x11	0	0	
entrance	24.87427	0x11	0	0	
entrance	24.89427	0x11	0	0	
entrance	24.91427	0x11	0	0	
entrance	24.93427	0x11	0	0	
entrance	24.95427	0x11	0	0	
entrance	24.97427	0x11	0	0	
entrance	24.99427	0x11	0	0	
entrance	25.01427	0x11	0	0	
entrance	25.03427	0x11	0	0	
entrance	25.05427	0x11	0	0	
entrance	25.07427	0x11	0	0	
entrance	25.09426	0x11	0	0	
entrance	25.11427	0x11	0	0	
entrance	25.13427	0x11	0	0	
entrance	25.15427	0x11	0	0	
entrance	25.17426	0x11	0	0	
entrance	25.19427	0x11	0	0	
entrance	25.21427	0x11	0	0	
entrance	25.23427	0x11	0	0	
entrance	25.25426	0x11	0	0	
entrance	25.27427	0x11	0	0	
entrance	25.29427	0x11	0	0	
entrance	25.31427	0x11	0	0	
entrance	25.33426	0x11	0	0	
entrance	25.35427	0x11	0	0	
entrance	25.37427	0x11	0	0	
entrance	25.39427	0x11	0	0	
entrance	25.41426	0x11	0	0	
entrance	25.43427	0x11	0	0	
entrance	25.45427	0x11	0	0	
entrance	25.47427	0x11	0	0	
entrance	25.49427	0x11	0	0	
entrance	25.51427	0x11	0	0	
entrance	25.53427	0x11	0	0	
entrance	25.55427	0x11	0	0	
entrance	25.57427	0x11	0	0	
entrance	25.59426	0x11	0	0	
entrance	25.61427	0x11	0	0	
entrance	25.63427	0x11	0	0	
entrance	25.65427	0x11	0	0	
entrance	25.67426	0x11	0	0	
entrance	25.69427	0x11	0	0	
entrance	25.71427	0x11	0	0	
entrance	25.73427	0x11	0	0	
entrance	25.75426	0x11	0	0	
entrance	25.77427	0x11	0	0	
entrance	25.79427	0x11	0	0	
entrance	25.81427	0x11	0	0	
entrance	25.83426	0x11	0	0	
entrance	25.85427	0x11	0	0	
entrance	25.87427	0x11	0	0	
entrance	25.89427	0x11	0	0	
entrance	25.91426	0x11	0	0	
entrance	25.93427	0x11	0	0	
entrance	25.95427	0x11	0	0	
entrance	25.97427	0x11	0	0	
entrance	25.99427	0x11	0	0	
entrance	26.01427	0x11	0	0	
entrance	26.03427	0x11	0	0	
entrance	26.05427	0x11	0	0	
entrance	26.07427	0x11	0	0	
entrance	26.07427	0x11	0	0	
entrance	26.11427	0x11	0	0	
entrance	26.13427	0x11	0	0	
entrance	26.15427	0x11	0	0	
entrance	26.17426	0x11	0	0	
entrance	26.19427	0x11	0	0	
entrance	26.21427	0x11	0	0	
entrance	26.23427	0x11	0	0	
entrance	26.25426	0x11	0	0	
entrance	26.27427	0x11	0	0	
entrance	26.29427	0x11	0	0	
entrance	26.31427	0x11	0	0	
entrance	26.33426	0x11	0	0	
entrance	26.35427	0x11	0	0	
entrance	26.37427	0x11	0	0	
entrance	26.39427	0x11	0	0	
entrance	26.41426	0x11	0	0	
entrance	26.43427	0x11	0	0	
entrance	26.45427	0x11	0	0	
entrance	26.47427	0x11	0	0	
entrance	26.49427	0x11	0	0	
entrance	26.51427	0x11	0	0	
entrance	26.53427	0x11	0	0	
entrance	26.55427	0x11	0	0	
entrance	26.57427	0x11	0	0	
entrance	26.59426	0x11	0	0	
entrance	26.61427	0x11	0	0	
entrance	26.63427	0x11	0	0	
entrance	26.65427	0x11	0	0	
entrance	26.67426	0x11	0	0	
entrance	26.69427	0x11	0	0	
entrance	26.71427	0x11	0	0	
entrance	26.73427	0x11	0	0	
entrance	26.75426	0x11	0	0	
entrance	26.77427	0x11	0	0	
entrance	26.79427	0x11	0	0	
entrance	26.81427	0x11	0	0	
entrance	26.83426	0x11	0	0	
entrance	26.85427	0x11	0	0	
entrance	26.87427	0x11	0	0	
entrance	26.89427	0x11	0	0	
entrance	26.91426	0x11	0	0	
entrance	26.93427	0x11	0	0	
entrance	26.95427	0x11	0	0	
entrance	26.97427	0x11	0	0	
entrance	26.99427	0x11	0	0	
entrance	27.01427	0x11	0	0	
entrance	27.03427	0x11	0	0	
entrance	27.05427	0x11	0	0	
