type	delta time	mode	trial	lickPos	result
start	7.527758	0x11	0	-1	
lick	14.08776	0x11	0	0	
end	14.08776	0x11	0	0	1
entrance	15.34776	0x11	0	1	
entrance	15.34776	0x11	0	0	
start	16.86776	0x11	1	-1	
lick	21.14776	0x11	1	1	
end	21.14776	0x11	1	1	1
entrance	24.42776	0x11	1	1	
entrance	24.42776	0x11	1	0	
start	25.94776	0x11	2	-1	
lick	29.58776	0x11	2	0	
end	29.58776	0x11	2	1	0
